Time:
57.971072303: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: 29.138975143432617; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.975066665: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: 25.190702438354492; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.979064378: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: 21.242429733276367; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.983063767: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: 17.294097900390625; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.987058128: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: 13.3458251953125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.991058356: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: 9.397552490234375; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.995055232: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: 5.44921875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
57.999054622: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: 1.500946044921875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.3049821: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -2.447326421737671; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.7049211: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -6.395660400390625; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.11045249: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -10.34393310546875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.15045477: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -14.292205810546875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.19041514: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -18.24053955078125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.23040066: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -22.188812255859375; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.27038618: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -26.1370849609375; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.31036332: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -30.08538818359375; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.35033207: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -34.033687591552734; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.39032597: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -37.981964111328125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.43029473: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -41.93026351928711; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.47028863: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -45.878570556640625; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.51027415: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -49.82684326171875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.55023452: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -53.775142669677734; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.59021166: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -57.72344970703125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.63018041: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -61.67171859741211; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.67015755: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -65.6200180053711; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.71014307: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -69.56829833984375; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.75012859: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -73.5166015625; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.79011410: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -77.46488952636719; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.83007447: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -81.41317749023438; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.87010189: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -85.3614730834961; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.91005389: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -89.30976867675781; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.95002264: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -93.258056640625; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.98999978: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -97.20634460449219; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.102997692: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -101.15463256835938; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.106995406: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -105.10293579101562; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.110993957: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -109.05120849609375; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.114990833: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -112.99950408935547; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.118987709: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -116.94780731201172; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.122987099: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -120.89608764648438; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.126984812: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -124.8443832397461; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.130982526: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -128.79266357421875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.134980240: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -132.740966796875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.138977115: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -136.6892547607422; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.142976505: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -140.63755798339844; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.146975895: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -144.58583068847656; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.150971933: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -148.5341339111328; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.154970484: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -152.48240661621094; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.158967360: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -156.43072509765625; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.162965074: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -160.37901306152344; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.166963626: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -164.32730102539062; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.170976425: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -168.27301025390625; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.174972463: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -172.2033233642578; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.178971852: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -176.10275268554688; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.182969565: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -179.95594787597656; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.186967279: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -183.74745178222656; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.190963316: Joint 0: 41.303001403808594; Joint 1: 65.9000015258789; Joint 2: -187.46180725097656; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.194962706: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -191.08364868164062; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.198959582: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -194.5975341796875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.202958134: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -197.98802185058594; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.206956686: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -201.2397003173828; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.210953561: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -204.337158203125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.214949599: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -207.2649688720703; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.218948989: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -210.0076904296875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.222947540: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -212.5499267578125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.226943578: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -214.876220703125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.230942968: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -216.97119140625; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.234941520: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -218.82452392578125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.238936719: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -220.44650268554688; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.242934433: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -221.85256958007812; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.246932985: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -223.0581512451172; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.250929860: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -224.07861328125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.254929250: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -224.92945861816406; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.258926964: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -225.62606811523438; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.262923839: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -226.18386840820312; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.266920715: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -226.6182861328125; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.270919267: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -226.9447479248047; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.274916981: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -227.17864990234375; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.278915531: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -227.33544921875; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.282912407: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -227.43055725097656; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.286913473: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -227.47940063476562; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.290910349: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -227.4973907470703; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
58.294906386: Joint 0: 41.303001403808594; Joint 1: 65.90000915527344; Joint 2: -227.4999542236328; Joint 3: 710.5409545898438; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.301030349: Joint 0: 12.794092178344727; Joint 1: 24.57891845703125; Joint 2: -227.5; Joint 3: 265.0125732421875; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.305028063: Joint 0: 12.855899810791016; Joint 1: 24.69765853881836; Joint 2: -227.5; Joint 3: 266.2928466796875; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.309026615: Joint 0: 12.917706489562988; Joint 1: 24.816396713256836; Joint 2: -227.5; Joint 3: 267.5730895996094; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.313024328: Joint 0: 12.979514122009277; Joint 1: 24.935134887695312; Joint 2: -227.5; Joint 3: 268.85333251953125; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.317022042: Joint 0: 13.04132080078125; Joint 1: 25.05387306213379; Joint 2: -227.5; Joint 3: 270.13360595703125; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.321022270: Joint 0: 13.103128433227539; Joint 1: 25.172611236572266; Joint 2: -227.5; Joint 3: 271.4138488769531; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.325019984: Joint 0: 13.164935111999512; Joint 1: 25.291351318359375; Joint 2: -227.5; Joint 3: 272.694091796875; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.329017698: Joint 0: 13.2267427444458; Joint 1: 25.41008949279785; Joint 2: -227.5; Joint 3: 273.974365234375; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.333013735: Joint 0: 13.288549423217773; Joint 1: 25.528827667236328; Joint 2: -227.5; Joint 3: 275.2546081542969; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.337011449: Joint 0: 13.350357055664062; Joint 1: 25.647567749023438; Joint 2: -227.5; Joint 3: 276.5348815917969; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.341012515: Joint 0: 13.412163734436035; Joint 1: 25.766305923461914; Joint 2: -227.5; Joint 3: 277.81512451171875; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.345006038: Joint 0: 13.473971366882324; Joint 1: 25.88504409790039; Joint 2: -227.5; Joint 3: 279.0953674316406; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.349005428: Joint 0: 13.535778999328613; Joint 1: 26.0037841796875; Joint 2: -227.5; Joint 3: 280.3756408691406; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.353002304: Joint 0: 13.597585678100586; Joint 1: 26.122522354125977; Joint 2: -227.5; Joint 3: 281.6558837890625; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.357000855: Joint 0: 13.659393310546875; Joint 1: 26.241260528564453; Joint 2: -227.5; Joint 3: 282.9361267089844; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.360997731: Joint 0: 13.721199989318848; Joint 1: 26.360000610351562; Joint 2: -227.5; Joint 3: 284.2164001464844; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.364997121: Joint 0: 13.783007621765137; Joint 1: 26.47873878479004; Joint 2: -227.5; Joint 3: 285.49664306640625; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.368993997: Joint 0: 13.84481430053711; Joint 1: 26.597476959228516; Joint 2: -227.5; Joint 3: 286.7768859863281; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.372994225: Joint 0: 13.906621932983398; Joint 1: 26.716217041015625; Joint 2: -227.5; Joint 3: 288.0571594238281; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.376990262: Joint 0: 13.968428611755371; Joint 1: 26.8349552154541; Joint 2: -227.5; Joint 3: 289.33740234375; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.380987137: Joint 0: 14.03023624420166; Joint 1: 26.953693389892578; Joint 2: -227.5; Joint 3: 290.61767578125; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.384987365: Joint 0: 14.092042922973633; Joint 1: 27.072433471679688; Joint 2: -227.5; Joint 3: 291.8979187011719; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.388984240: Joint 0: 14.153850555419922; Joint 1: 27.19116973876953; Joint 2: -227.5; Joint 3: 293.17816162109375; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.392981116: Joint 0: 14.215658187866211; Joint 1: 27.30990982055664; Joint 2: -227.5; Joint 3: 294.45843505859375; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.396978830: Joint 0: 14.277464866638184; Joint 1: 27.428647994995117; Joint 2: -227.5; Joint 3: 295.7386779785156; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.400979058: Joint 0: 14.339272499084473; Joint 1: 27.547386169433594; Joint 2: -227.5; Joint 3: 297.0189208984375; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.404976771: Joint 0: 14.401079177856445; Joint 1: 27.666126251220703; Joint 2: -227.5; Joint 3: 298.2991943359375; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.408973647: Joint 0: 14.462886810302734; Joint 1: 27.78486442565918; Joint 2: -227.5; Joint 3: 299.5794372558594; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.412972199: Joint 0: 14.524693489074707; Joint 1: 27.903602600097656; Joint 2: -227.5; Joint 3: 300.85968017578125; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.416967398: Joint 0: 14.586501121520996; Joint 1: 28.022342681884766; Joint 2: -227.5; Joint 3: 302.13995361328125; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.420965950: Joint 0: 14.648307800292969; Joint 1: 28.141080856323242; Joint 2: -227.5; Joint 3: 303.4201965332031; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
54.424965340: Joint 0: 14.710115432739258; Joint 1: 28.25981903076172; Joint 2: -227.5; Joint 3: 304.7004699707031; Joint 4: 0.0; Joint 5: 0.0; Joint 6: 0.0; Joint 7: 0.0; Joint 8: 0.0; 
